filing_id,company_id,filing_date,promoter_holding_pct,promoter_shares_pledged_pct,institutional_holding_pct,public_holding_pct,source_document_id
69259eb3-bbd5-469f-9891-f2697f462434,ADANIGREEN,30-SEP-202,0.0,0.0,0.0,0.0,
806e668e-eb0c-41d5-b95f-1aab5b1548eb,ADANIGREEN,30-JUN-202,0.0,0.0,0.0,0.0,
084f1ca0-7493-43a4-9709-551ad6779145,ADANIGREEN,31-MAR-202,0.0,0.0,0.0,0.0,
6ab39ff8-ebc7-4c82-9cd9-9445bdc53cc5,ADANIGREEN,31-DEC-202,0.0,0.0,0.0,0.0,
92154052-216a-4ff4-bac0-0dd5a0c8d46b,ADANIGREEN,30-SEP-202,0.0,0.0,0.0,0.0,
3a8cbb73-bc6a-46c9-b8ff-be40491be27c,ADANIGREEN,31-MAR-202,0.0,0.0,0.0,0.0,
0ff906a0-8f67-4239-a335-1bfdcf8c5160,ADANIGREEN,31-DEC-201,0.0,0.0,0.0,0.0,
44f15acd-5fd2-4bd7-b6eb-5c224d3ad714,ADANIGREEN,30-SEP-201,0.0,0.0,0.0,0.0,
a78a32cf-9863-4d5b-a5b6-cb5ec89a4772,ADANIGREEN,30-JUN-201,0.0,0.0,0.0,0.0,
4206b01e-de6b-4372-af32-11ca2f148af0,ADANIGREEN,31-MAR-201,0.0,0.0,0.0,0.0,
09c57ecd-cdda-45ea-98cd-4836d8bba978,ADANIGREEN,31-DEC-201,0.0,0.0,0.0,0.0,
9b4ae81d-4850-493d-aa1f-a65bafdbaf4c,ADANIGREEN,30-SEP-201,0.0,0.0,0.0,0.0,
68caff7d-0ceb-4f38-a002-84279c369e09,ADANIGREEN,30-JUN-201,0.0,0.0,0.0,0.0,
5ca0d30f-78d3-4326-893f-a2ad16d1e196,ADANIGREEN,15-JUN-201,0.0,0.0,0.0,0.0,
c48cbca1-f953-4459-a453-e6d025ef4d02,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
ac8a2963-8ea5-478c-9c6e-80639de0f669,ADANIPORTS,23-DEC-202,0.0,0.0,0.0,0.0,
26368497-ff91-4aef-b079-3879fa81fd5d,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
ed2992b6-d5ea-4aae-ae60-ed097c1abf84,ADANIPORTS,30-JUN-202,0.0,0.0,0.0,0.0,
acbc72ac-93c3-4ad0-9a77-8878497b1e26,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
432fef5c-17db-4116-8d60-9e72b7d3612f,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
60bb6664-6544-4def-9e06-cf90796847e4,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
840fb1e0-9e68-47b5-93c6-2d7a1e028c02,ADANIPORTS,30-JUN-202,0.0,0.0,0.0,0.0,
1c349cfa-5e76-49e9-899f-afa06629c71f,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
83c4fbf8-a650-4b03-a816-1b3e8bae117e,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
c46b00a4-ee52-4159-9853-bf4a3b29fbae,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
bcdef7af-5a82-4fcd-9004-7908e88b2dd2,ADANIPORTS,30-JUN-202,0.0,0.0,0.0,0.0,
5f961553-fce3-4b55-9fa6-52b7a9a82fab,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
66564ae5-e928-45ad-bfff-0a996efcba0b,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
cbfbb9f8-a179-4e38-be36-f08035639095,ADANIPORTS,19-OCT-202,0.0,0.0,0.0,0.0,
85c19eb2-806e-440f-9b42-c87848aef699,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
d9b8d014-1362-4129-8bb8-5f57d20d5ce9,ADANIPORTS,30-JUN-202,0.0,0.0,0.0,0.0,
691ce513-3a41-4f4e-ad8c-4cac937d5b0d,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
91d4d8e5-c041-49b5-a8a6-9070a42b2c52,ADANIPORTS,21-FEB-202,0.0,0.0,0.0,0.0,
ef01c982-66f3-48ba-9e1b-457967a31825,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
81b6b729-64eb-4acd-ba34-fef943ab1e5a,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
c7808843-5cc6-4034-a749-4ce3f8f564d2,ADANIPORTS,30-JUN-202,0.0,0.0,0.0,0.0,
bf7dd2a2-5c10-48c3-aea6-58947c760248,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
3b52119a-dac2-4968-910b-dc288db7fa5c,ADANIPORTS,31-DEC-202,0.0,0.0,0.0,0.0,
cb6a6b4e-8ab1-4808-9537-8370c6346766,ADANIPORTS,30-SEP-202,0.0,0.0,0.0,0.0,
5de30864-828f-4eb8-98a7-30a14af81772,ADANIPORTS,31-MAR-202,0.0,0.0,0.0,0.0,
4fa83969-3abf-43c5-a9c0-62b12fe04c6c,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
a6faffd4-254e-47c1-8fbc-c240f8545301,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
ad8ae750-d6f5-405d-ae9c-cf67148cec42,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
9080d24b-e855-40b8-a4b1-b7c0d796d194,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
11dd7189-f4d2-492e-ae67-85d4327ca3a9,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
a5f54e77-c09d-46c3-9fcc-6ec0aa3305b3,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
36fd772a-b9b1-4948-8ede-bc48cfe11edb,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
e94cfbca-dbb0-4fa4-96ce-74650265bea1,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
bbf50a9a-da10-4e2b-b2a8-f155b8e22130,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
aa1fe664-9e30-4bd2-baa7-e892caa3d6e8,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
c359138f-0592-45e8-9541-a93a79a59983,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
0d2ad281-f15f-4ab4-8746-c4d74f1f0823,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
cb450d30-48e9-4db8-9a31-254cda38af8a,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
c680b607-d8d6-4c69-89e3-901f4119786a,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
735376d9-c55b-42ad-9be0-a5baa26a8842,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
c04173eb-565a-4f5d-a737-23467f9610a5,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
9580a921-fb2e-4314-a63f-26833001223d,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
0a22b71f-7862-4b54-b4fb-1ac4e166c9e2,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
94068985-eb0b-4101-b90d-c3db044283b5,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
8fe64e1e-2d7b-46ec-9221-c0d159b68434,ADANIPORTS,08-JUN-201,0.0,0.0,0.0,0.0,
87d1800c-4fe7-4019-80c1-4c9b4737c51b,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
0bc9a562-fbc5-4f6a-b73f-2b2ff3231ca2,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
e950bdd6-1b6b-46e6-8a03-783f2b6602ff,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
a083d779-3a3a-4c9d-a2b9-9bb787624559,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
77cc18a4-883c-4f4d-b1fc-175f43a9a081,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
e94eafad-57fc-426a-8b8f-39d423c94a6c,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
7bbb873b-d501-4736-91af-75dd7bc9f0a2,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
44faa30a-ebf7-4e87-96c4-b5131d2f833a,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
9aee50da-bf50-438d-8320-03d5709d70e1,ADANIPORTS,07-JUN-201,0.0,0.0,0.0,0.0,
d3007fa1-509e-4cc6-9bc0-68ae95c409e8,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
d1d81bf8-ed1c-424b-86bd-34866df9cf73,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
d5dc454f-3f08-4fbc-8f76-bc9667371d42,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
c10a92ee-80b2-4896-b35b-c2670d0f5447,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
8f1329fd-d25b-4bc9-85fd-33945f467fef,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
bcef6710-8a89-4630-9689-361338bacbd3,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
dc10971d-3e82-40e8-98f5-b646399a7d1d,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
015c8fa5-4a06-4434-9931-ca2887e31f99,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
2e161870-c161-46aa-9b6c-35b0eb36fce5,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
eadbfe24-e8e4-4f0b-8049-f1e13287d6fc,ADANIPORTS,31-DEC-201,0.0,0.0,0.0,0.0,
794857f6-d829-44a1-b23b-fd2f49d58eb5,ADANIPORTS,30-SEP-201,0.0,0.0,0.0,0.0,
fd99ed07-d3df-4aa5-9b3f-d5bb5f5f3fae,ADANIPORTS,30-JUN-201,0.0,0.0,0.0,0.0,
614e4a21-6f8d-485a-91bd-845f2406e40e,ADANIPORTS,31-MAR-201,0.0,0.0,0.0,0.0,
297cae3d-ce43-40d6-8642-98a6f8883152,ADANIPORTS,31-DEC-200,0.0,0.0,0.0,0.0,
e9fbb7c6-3f1a-4054-acba-f4f6a9abf69e,ADANIPORTS,30-SEP-200,0.0,0.0,0.0,0.0,
afab7ec4-05da-4e28-a4ff-da173d863410,ADANIPORTS,30-JUN-200,0.0,0.0,0.0,0.0,
5095ce79-f3e8-4bf5-bee2-b2354ffeb2c7,ADANIPORTS,31-MAR-200,0.0,0.0,0.0,0.0,
06c1b416-02cc-4794-9682-7647e4a6a81f,ADANIPORTS,31-DEC-200,0.0,0.0,0.0,0.0,
d2905ae0-e7ab-4784-99e7-1a5c356788c8,ADANIPORTS,30-SEP-200,0.0,0.0,0.0,0.0,
6a5906e9-9186-4300-93f0-22bd15a73fe5,ADANIPORTS,30-JUN-200,0.0,0.0,0.0,0.0,
74b935ee-882b-43b2-b6e2-32aebe4f88f0,ADANIPORTS,31-MAR-200,0.0,0.0,0.0,0.0,
169e2525-96b2-45e2-818e-52983c714e33,ADANIPORTS,31-DEC-200,0.0,0.0,0.0,0.0,
aad0e89f-4645-4724-9cbc-b46736bf8705,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
6feefea1-56ca-4ee6-abad-23a01c355970,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
2a4a2c6b-94eb-4faf-be3d-4a48a1dc2db1,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
d12525d4-4c0e-4d37-a994-ff17de1689ae,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
f337a59f-d313-4ffb-b46a-a5518c813b57,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
24255a66-1f13-4f9d-a248-76315b2f357d,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
c5f65c28-48e8-463c-bb5b-eaed8b6b793e,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
dd79ae8f-71e5-4cf6-bae9-13f88f451f26,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
5f42aefe-0119-4f09-80bc-5440511f05a9,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
3e64942a-2cdb-4f02-ad2d-1c5c0033c5b8,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
b9f2d33e-4bee-4073-8b75-fbc9ff649f18,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
4f4ec19e-da06-4d5f-ae7a-a3e8ba59df99,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
86a8b94b-9f28-4098-893b-11eb808c21b7,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
bfdf0ab2-3c88-4393-af89-ef2b8ee6a3ed,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
5f9a7afc-b6f3-4119-9f20-1774c8bac3b7,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
33f32a61-7c39-408f-95ca-37e49b1585e7,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
35421d76-1c59-438d-9fb2-61aedd390511,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
28ccb098-0095-4278-b544-313ae5f0d129,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
4bd3c176-ee9f-44ec-bf28-01841aea50de,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
6faaa516-bc16-4e6c-a5b4-2173920d90d0,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
9962504a-fe50-490b-8a96-9d201679e210,ADANIPOWER,31-DEC-202,0.0,0.0,0.0,0.0,
98bf096c-2f09-4055-8d42-e0772ab0051f,ADANIPOWER,30-SEP-202,0.0,0.0,0.0,0.0,
65ee8e27-6c43-4308-8354-8109bbb91ba1,ADANIPOWER,30-JUN-202,0.0,0.0,0.0,0.0,
fe370b46-e972-4917-9cd5-84c471608859,ADANIPOWER,31-MAR-202,0.0,0.0,0.0,0.0,
3f8208da-305b-4b1a-85b8-771fefd836e0,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
287347f8-1d19-488e-8a00-e40ccc160887,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
334cf29d-f1f5-48e2-9391-b3cb86022f15,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
eeca7f32-edd7-4eeb-bad7-87c8d40e3261,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
158d01b3-035d-472a-9af8-62605da5cca2,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
e33e59bc-a607-4240-afca-ba1e61aff3c2,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
4fd4acd6-f305-4781-91d9-7873f1bdd6e3,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
eb7b397f-256b-46c7-8eac-718b4b74a831,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
3f7edbef-eeaf-46f1-96c1-9b8124e333eb,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
99c59473-9a85-4ab8-913a-333c76fc3a1b,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
71764f3b-4b81-4ccd-84f6-6ae3303cf848,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
e5deee1b-66a2-492f-bea2-bad94e9fe83e,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
d030bf31-0c5f-4afe-a77f-4ac892d8a863,ADANIPOWER,23-MAR-201,0.0,0.0,0.0,0.0,
3f0824df-2a7e-46b0-8369-cfdad30fe149,ADANIPOWER,10-MAR-201,0.0,0.0,0.0,0.0,
54008f80-b863-4f3f-8154-69c2380d8b2e,ADANIPOWER,16-FEB-201,0.0,0.0,0.0,0.0,
b4ff9386-e851-4412-b9b2-c99755545fca,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
b8322f32-4d56-4061-b989-cb7af259fc88,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
e4fdb3f4-fbdb-4397-82ef-75e3e7fd4b9d,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
843bdce9-8eff-43f9-b45f-4a18ce9fe4f8,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
bc869ecb-54fa-4276-8d78-40c409b499dd,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
53e36384-e713-483f-b083-7117299fac64,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
2dd6cf36-0b44-4b2e-851e-325f33c8475f,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
ddc11e81-3fdd-4427-a3b7-2826b4a44fcd,ADANIPOWER,08-JUN-201,0.0,0.0,0.0,0.0,
be55bba8-5b68-4058-b543-1a5f12341967,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
3c8344e3-2b96-46c3-934b-671c330fd1e6,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
dc9cbc12-8409-4334-950c-573f1f61dd9b,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
6e38b0b1-ff22-4b79-a3ab-7845321cdeb0,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
911dde7d-da9c-4576-bd2a-37330324158d,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
7192b11b-ea11-4c87-9625-df7f94a37357,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
5c3a050f-d3d8-47f4-9dfe-f29969224e25,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
a1ea9c8d-1a7f-4dc9-b23c-e3b138131964,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
3ef60905-bbcd-424f-ba77-9b9abd69ef94,ADANIPOWER,28-MAY-201,0.0,0.0,0.0,0.0,
1fca9be6-05ce-496a-9325-2cffa1caae7c,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
eacde306-da79-494f-9ce6-d48f6d233484,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
e48106bc-d266-4fea-a6c9-2cef85e5911f,ADANIPOWER,05-NOV-201,0.0,0.0,0.0,0.0,
2bcfc24e-f616-4db9-93fd-c88f12bdf3ee,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
64aabfa4-4eec-4661-9fdf-f9c033380c58,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
13cb8127-d1db-43bf-b268-84ee05dd32da,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
d2edff48-a3e0-42bc-8f0b-9e5493a44b74,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
67396de8-49e2-46f4-9303-35fc0c2098ab,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
99d974b7-c45a-4513-9b83-b5672a18032a,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
8d1c3c60-d4ea-4fa0-9d7c-40ff3fbd32c0,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
06b9272e-5341-4f05-bba8-757d9d0523d5,ADANIPOWER,31-DEC-201,0.0,0.0,0.0,0.0,
61033d4a-4810-464d-a648-616da418d796,ADANIPOWER,30-SEP-201,0.0,0.0,0.0,0.0,
d7bdd5da-20e1-455e-8b3d-32f681dfa62b,ADANIPOWER,30-JUN-201,0.0,0.0,0.0,0.0,
4f57287a-9271-46b9-89a2-62eb68a5c89d,ADANIPOWER,31-MAR-201,0.0,0.0,0.0,0.0,
a29765eb-9e15-4452-b9b8-991bc5ffe499,ADANIPOWER,31-DEC-200,0.0,0.0,0.0,0.0,
2f742383-e2c0-475c-8d7d-3179faf916b0,ADANIPOWER,30-SEP-200,0.0,0.0,0.0,0.0,
2c50eec9-013d-4a2c-a1ff-bc0f23ee9469,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
383df27c-999b-44fb-b017-010969547c81,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
ccd48f17-154c-451f-b628-6e5f1bb110b8,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
4e5b353e-7b51-484b-8af9-d3a4c4b5326f,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
cc997620-e2e1-40e0-b544-a3fc2054050e,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
21147854-5616-4162-a80c-d3646b82aa0c,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
e02d96e0-5dfe-4570-958b-a4c9829fad44,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
8df7d7cc-8808-4d1f-8972-5dddf704235f,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
4b653c3e-a063-497f-a6a0-10cff3954ddc,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
8e3e7209-ad22-463d-a702-c2f15769baa8,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
f93e4de8-95cd-421e-8433-d2f00541db0d,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
a6c07704-31df-4a7b-b37c-d5a84e1e3975,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
501361e5-ea5d-421b-8215-4e94ee1fb003,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
35b99a2f-e66a-46b9-9646-16bb2fe4c821,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
bfee6296-490a-4fee-8d52-9610b6cd0c33,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
f5421da3-d0d3-4f6d-921f-ace1443d68f6,ADFFOODS,29-APR-202,0.0,0.0,0.0,0.0,
e4458e53-724e-40b5-8e66-810b0a721821,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
06653d64-354b-44f6-82ee-143af29919f3,ADFFOODS,16-MAR-202,0.0,0.0,0.0,0.0,
7c76b692-e045-4d29-a1ac-a06ee8f6e2a7,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
8ade340a-3599-4ed7-a059-561fe01239a3,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
7ac735f2-d517-4408-b252-4307dee2f509,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
efcb3c53-b649-436f-8757-4eccd2771e2c,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
034298ac-f986-4ff8-9673-c819170261b1,ADFFOODS,31-DEC-202,0.0,0.0,0.0,0.0,
2673376c-1040-47e2-9979-c9e9d1ec04af,ADFFOODS,30-SEP-202,0.0,0.0,0.0,0.0,
ff8843a4-4b1f-45d1-8145-5750a070be6e,ADFFOODS,30-JUN-202,0.0,0.0,0.0,0.0,
a2f1b6c6-239b-45e1-9d85-0a8be822c4a9,ADFFOODS,31-MAR-202,0.0,0.0,0.0,0.0,
631da651-9e08-4c12-94c0-9e948bc5f01e,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
9038a55b-dc3e-4ef4-81cf-671508966045,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
e825e238-952d-459d-beb0-5047d4091146,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
108fb3bf-5949-4f4f-92a7-dfa025fa73fa,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
9742bfb0-dbd3-4261-8472-60d90ea741e2,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
9294df7c-de9b-4a5e-b1bc-5d0ae3640921,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
fb667174-d8b0-4783-9a30-189c707a870f,ADFFOODS,25-SEP-201,0.0,0.0,0.0,0.0,
07a50bfe-2072-4755-a5e0-f2f981d619f3,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
72d8ed92-5079-403a-a691-5ac0122f0e32,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
392f4e9e-f636-4971-99cb-119526416f6a,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
e0c4c4e3-d30a-4b93-be58-b243ebe6d855,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
d410ad54-ca41-4e43-b606-2300811545ff,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
cf5675a7-09f4-43e9-b148-45088409fb33,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
c7f47a64-ee03-4c3d-9eec-cf9fc5fa4b85,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
d635ed45-9f52-452d-a5c9-47459a2ce24b,ADFFOODS,16-NOV-201,0.0,0.0,0.0,0.0,
1fb4e346-34ac-4304-858a-ae231778ad99,ADFFOODS,05-OCT-201,0.0,0.0,0.0,0.0,
4f281f19-68c4-4862-b546-3d2b06a4408c,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
8a094268-fd3b-43ed-bf3e-741bd1eea630,ADFFOODS,24-AUG-201,0.0,0.0,0.0,0.0,
4d0c92ac-c3da-4872-8db6-3d439e97ada0,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
42a4f61a-1d71-4cf8-8f51-b06f7d11b0fb,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
781550d2-86ac-4c5e-a8cc-772fab916db9,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
585cfc28-c3a1-4b4d-af58-bb1150f59f63,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
8bcf65cd-3383-4402-ad8a-2b99d4b68c0f,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
b503e98e-cd37-46f2-b88a-384785a374c2,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
5b290722-5dc7-4298-af0e-b83ede907e69,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
9e8fa1ac-942c-40c0-8cdb-9ce0ddfcdfff,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
e86974f9-cd23-4e23-ab1c-bb103ec044b0,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
12f41118-db2b-42c7-990c-1d90ff61967c,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
70559dbc-9d9b-4401-ae8b-ddde562b3da9,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
e67e696c-4cd3-40a0-b721-66d462c53c63,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
fd9c1977-fa34-4d43-abb8-a6858b69270d,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
27e6c15c-c01e-4430-b524-966091e8d3d4,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
a7cf9a99-49ca-4b33-89d2-fd9707180c82,ADFFOODS,24-JAN-201,0.0,0.0,0.0,0.0,
c2dad9bb-63e6-4086-916b-2e0e3d449b0a,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
3e7f3ecc-1fdc-4e16-9aae-acf6c32df0fc,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
b04c384e-492f-4a39-9e56-2c859db9bb01,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
26763046-85a9-4fc1-b6f7-225228e56474,ADFFOODS,31-MAR-201,0.0,0.0,0.0,0.0,
d6f288ca-baac-4a3d-9640-67e35ece99f8,ADFFOODS,31-DEC-201,0.0,0.0,0.0,0.0,
7dee3564-dba8-4777-98fe-c4b4200324bd,ADFFOODS,30-SEP-201,0.0,0.0,0.0,0.0,
34866a8a-46fe-4b24-84a2-1507c1d48177,ADFFOODS,30-JUN-201,0.0,0.0,0.0,0.0,
