company_id,filing_date,promoter_pledged_pct,risk_flag,qoq_change_percentage_points,trend,analysis_timestamp
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCELYA,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:25.594559
ACCURACY,20-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:28.851667
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACCURACY,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:28.853188
ACE,27-NOV-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.709246
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACE,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:33.710258
ACEINTEG,11-OCT-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,12-JUL-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACEINTEG,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:37.862178
ACI,16-NOV-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACI,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:41.242941
ACL,23-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:45.210061
ACMESOLAR,12-NOV-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACMESOLAR,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACMESOLAR,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACMESOLAR,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACMESOLAR,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACMESOLAR,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:48.029480
ACUTAAS,13-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,21-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ACUTAAS,31-MAY-202,0.0,normal,0.0,stable,2026-03-09T16:53:51.316517
ADANIENSOL,03-AUG-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,22-JUL-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-201,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENSOL,31-MAR-202,0.0,normal,0.0,stable,2026-03-09T16:53:55.198165
ADANIENT,11-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,12-MAY-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-JUN-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,30-SEP-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-201,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-DEC-202,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
ADANIENT,31-MAR-200,0.0,normal,0.0,stable,2026-03-09T16:53:58.115303
